Folder;Owner;Title;Name;Type;Views;Size (mb);Creation date;Edit date;Item ID;Acces;Url
MGN - DANE;CommunityMaps_EsriColombia;Manzana Urbana (2005);;Feature Service;2844;7.82012939453125e-05;2017-06-27 19:22:03;2017-07-04 14:31:27;18663151161b41a086099a09d04514fd;public;https://ags.esri.co/server/rest/services/DA_DANE/manzana_urbana_mgn2005/MapServer
MGN - DANE;CommunityMaps_EsriColombia;Sección Urbana (2005);;Feature Service;1672;7.82012939453125e-05;2017-06-27 19:28:01;2017-07-04 14:34:22;0d522cb182054c6991a070e2e9ba3f3c;public;https://ags.esri.co/server/rest/services/DA_DANE/seccion_urbana_mgn2005/MapServer
MGN - DANE;CommunityMaps_EsriColombia;Sector Urbano (2005);;Feature Service;1393;7.724761962890625e-05;2017-06-27 19:31:08;2017-07-04 14:32:43;fe59f4e9e2514a7c908b2bf3dbc2f69e;public;https://ags.esri.co/server/rest/services/DA_DANE/sector_urbano_mgn2005/MapServer
MGN - DANE;CommunityMaps_EsriColombia;Departamento (2016);;Feature Service;43964;8.392333984375e-05;2017-06-29 17:56:07;2019-05-09 15:15:46;3b869bedc1874c9eacefd03d5beea774;public;https://ags.esri.co/server/rest/services/DA_DANE/departamento_mgn2016/MapServer
MGN - DANE;CommunityMaps_EsriColombia;Municipio (2016);;Feature Service;23767;8.106231689453125e-05;2017-06-29 18:14:00;2017-07-04 14:31:05;48b787d9bd034a0783d83ec185d0ea92;public;https://ags.esri.co/server/rest/services/DA_DANE/municipio_mgn2016/MapServer
MGN - DANE;CommunityMaps_EsriColombia;Centro Poblado (2016);;Feature Service;8585;8.58306884765625e-05;2017-06-29 18:20:02;2017-07-04 14:30:37;bf92f17b1d744e6c84906e978735177e;public;https://ags.esri.co/server/rest/services/DA_DANE/centro_poblado_mgn2016/MapServer
MGN - DANE;CommunityMaps_EsriColombia;Sector Urbano (2016);;Feature Service;1902;8.487701416015625e-05;2017-06-29 18:24:55;2017-07-04 14:30:07;a2cf5cfb2e634cbf88530cebd512bfa5;public;https://ags.esri.co/server/rest/services/DA_DANE/sector_urbano_mgn2016/MapServer
MGN - DANE;CommunityMaps_EsriColombia;Sección Urbana (2016);;Feature Service;1959;8.58306884765625e-05;2017-06-29 18:31:19;2017-07-04 14:29:40;2bfdfd5f84784363a88cc18ea3321321;public;https://ags.esri.co/server/rest/services/DA_DANE/seccion_urbana_mgn2016/MapServer
MGN - DANE;CommunityMaps_EsriColombia;Manzana Urbana (2016);;Feature Service;6059;8.58306884765625e-05;2017-06-29 18:39:27;2017-07-04 14:28:44;c917ae5c3441471d93d1f010d3d18791;public;https://ags.esri.co/server/rest/services/DA_DANE/manzana_urbana_mgn2016/MapServer
Mi primer proyecto;CommunityMaps_EsriColombia;assignments_1cc7c9c41f284f2db398a4213cef4ee4;assignments_1cc7c9c41f284f2db398a4213cef4ee4;Feature Service;3;0.0;2019-10-02 20:32:48;2020-05-19 23:52:31;8b8c010ad3944b23b1086a24ea725a86;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/assignments_1cc7c9c41f284f2db398a4213cef4ee4/FeatureServer
Mi primer proyecto;CommunityMaps_EsriColombia;workers_1cc7c9c41f284f2db398a4213cef4ee4;workers_1cc7c9c41f284f2db398a4213cef4ee4;Feature Service;0;1.1953125;2019-10-02 20:32:48;2019-10-02 20:32:59;bfcb092f0353455d9a9b38f7f8af13ce;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/workers_1cc7c9c41f284f2db398a4213cef4ee4/FeatureServer
Mi primer proyecto;CommunityMaps_EsriColombia;dispatchers_1cc7c9c41f284f2db398a4213cef4ee4;dispatchers_1cc7c9c41f284f2db398a4213cef4ee4;Feature Service;0;1.1953125;2019-10-02 20:32:48;2019-10-02 20:33:01;dfcc98861ac7486e98d3116c1df5848a;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/dispatchers_1cc7c9c41f284f2db398a4213cef4ee4/FeatureServer
Mi primer proyecto;CommunityMaps_EsriColombia;location_1cc7c9c41f284f2db398a4213cef4ee4;location_1cc7c9c41f284f2db398a4213cef4ee4;Feature Service;0;0.0;2019-10-02 20:32:48;2019-10-02 20:33:05;e66922f6960a4f60a5d805e018e6a6f6;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/location_1cc7c9c41f284f2db398a4213cef4ee4/FeatureServer
Mi primer proyecto;CommunityMaps_EsriColombia;Mi primer proyecto_dispatchers;;Web Map;1;0.00679779052734375;2019-10-02 20:33:07;2019-10-02 20:33:07;09eef319ea6846929551994137a94c3f;private;
Mi primer proyecto;CommunityMaps_EsriColombia;Mi primer proyecto_workers;;Web Map;1;0.007287025451660156;2019-10-02 20:33:07;2019-10-02 20:33:07;d063d8a377274f5b93cfb2dad38c61e3;private;
Mi primer proyecto;CommunityMaps_EsriColombia;Mi primer proyecto;;Workforce Project;3;0.0014553070068359375;2019-10-02 20:33:08;2020-05-19 23:48:47;f004ed74b9c84e51bf210aebc234e484;private;
Open Data hub;CommunityMaps_EsriColombia;terms-and-conditions;;Hub Page;2;0.005515098571777344;2020-11-30 19:50:55;2020-11-30 19:51:06;f090851212c14c8dad2d6dec21ce60a2;public;
Open Data hub;CommunityMaps_EsriColombia;datos-abiertos-hub;;Solution;1;0.00035190582275390625;2020-11-30 20:08:22;2020-11-30 20:08:34;945d533d317842b4a168c8d3d8308784;public;
Open Data hub;CommunityMaps_EsriColombia;datos-abiertos-hub;;Hub Site Application;8415;0.09793281555175781;2020-11-30 20:08:24;2020-12-28 16:57:19;517e54f806a74d0fba851d06fe5b8e54;public;https://datosabiertos.esri.co
Open Data hub;CommunityMaps_EsriColombia;san diego ex bu;;Web Mapping Application;8;0.0;2020-12-03 14:45:58;2020-12-03 14:46:33;7d833588987f409f88cd96b137dd88e7;private;https://experience.arcgis.com/experience/5947e2d55c1846e1b4952851aa97efe8/page/home/?views=view_1
Otros;CommunityMaps_EsriColombia;Fin de la pobreza;;Hub Page;147;0.0027589797973632812;2018-03-27 20:42:37;2018-03-28 15:53:18;f62f6ac63bdb471e988c64c684e8fb97;shared;https://opendata.arcgis.com/admin/
Otros;CommunityMaps_EsriColombia;Votos_Mesa;Votos_Mesa.sd;Service Definition;2;0.11307334899902344;2018-05-29 22:44:14;2018-05-29 22:44:16;716eb3dd17744233ad4dfad804c5a49c;private;
Otros;CommunityMaps_EsriColombia;Votos_Mesa;Votos_Mesa;Feature Service;1236;2.59375;2018-05-29 22:44:17;2018-05-29 22:44:36;1ee14c5bd0c54fcb92ff729157ead901;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Votos_Mesa/FeatureServer
Otros;CommunityMaps_EsriColombia;Mapa de votos por mesa;;Web Map;307;0.06604576110839844;2018-05-29 22:46:17;2018-06-01 15:21:29;da3d70a02c3a4c90a8497a52dc7616f1;private;
Otros;CommunityMaps_EsriColombia;Resultado de eleciones primera vuelta en Bogotá;;Web Mapping Application;111;0.00044727325439453125;2018-05-29 22:47:26;2018-05-30 21:34:29;d3211cd2126942a28c6724323b092c05;private;https://esri-colombia.maps.arcgis.com/apps/SummaryViewer/index.html?appid=d3211cd2126942a28c6724323b092c05
Otros;CommunityMaps_EsriColombia;Candidatos;Candidatos.sd;Service Definition;1;0.10802650451660156;2018-05-30 21:30:42;2018-05-30 21:30:44;4acd63ca54c54482af4e09bc78fe6f55;private;
Otros;CommunityMaps_EsriColombia;Candidatos;Candidatos;Feature Service;127;0.640625;2018-05-30 21:30:45;2018-05-30 21:31:02;75172026cc8a4c67994a8d3351092b69;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Candidatos/FeatureServer
Otros;CommunityMaps_EsriColombia;App;;Web Mapping Application;129;0.005793571472167969;2018-05-30 21:35:26;2018-06-01 16:11:37;0aaf4156fd784fa498bfdac30852a224;private;https://esri-colombia.maps.arcgis.com/apps/webappviewer/index.html?id=0aaf4156fd784fa498bfdac30852a224
Otros;CommunityMaps_EsriColombia;Voto_Mesa_Localidad;Voto_Mesa_Localidad.sd;Service Definition;1;0.11565303802490234;2018-05-31 20:26:01;2018-05-31 20:26:03;47483d7e74384c52ae2cebc75c815275;private;
Otros;CommunityMaps_EsriColombia;Voto_Mesa_Localidad;Voto_Mesa_Localidad;Feature Service;597;1.2265625;2018-05-31 20:26:04;2018-05-31 20:46:53;4f55a843b4ae42a591d1003d6d365995;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Voto_Mesa_Localidad/FeatureServer
Otros;CommunityMaps_EsriColombia;Mapa Zonas Propuestas;;Web Map;12;0.031133651733398438;2018-05-31 20:48:10;2018-06-01 14:09:39;3eec0cae5460489ebebf7c48696729c4;private;
Otros;CommunityMaps_EsriColombia;Densidad de Sergio Fajardo;Densidad de Sergio Fajardo;Feature Service;2;0.3369121551513672;2018-05-31 20:58:35;2018-05-31 20:59:35;ea179e7e52674dc1abda2d60cd770cf3;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Densidad de Sergio Fajardo/FeatureServer
Otros;CommunityMaps_EsriColombia;Densidad de Ivan Duque;Densidad de Ivan Duque;Feature Service;2;0.14156150817871094;2018-05-31 21:05:17;2018-05-31 21:05:59;4a532b8f7fa44686b5766b84d084a098;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Densidad de Ivan Duque/FeatureServer
Otros;CommunityMaps_EsriColombia;Areas_Ganador;Areas_Ganador.sd;Service Definition;1;0.16534805297851562;2018-06-01 13:56:32;2018-06-01 13:56:33;7ea96b58a54f45ddbb7a28096db8888e;private;
Otros;CommunityMaps_EsriColombia;Areas_Ganador;Areas_Ganador;Feature Service;6;1.21875;2018-06-01 13:56:35;2018-06-01 13:56:49;353533bb3984402a82daacdd4875ef6f;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Areas_Ganador/FeatureServer
Otros;CommunityMaps_EsriColombia;Algoritmo;Algoritmo.sd;Service Definition;1;0.28656482696533203;2018-06-01 17:05:02;2018-06-01 17:05:04;d3574f24c46f4e7fb624f7756186390c;private;
Otros;CommunityMaps_EsriColombia;Algoritmo;Algoritmo;Feature Service;51;1.7890625;2018-06-01 17:05:05;2018-06-01 17:05:21;7e7b53c80c3649f999220ff37fd1d899;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Algoritmo/FeatureServer
Otros;CommunityMaps_EsriColombia;Cuadrícula Landsat para Colombia-Copia;;Web Map;4;0.05995941162109375;2018-09-09 21:17:40;2018-09-09 21:18:25;203b8a6238c14dc2a95e21bfd6c93c27;private;
Otros;CommunityMaps_EsriColombia;Jurisdicciones car;;Web Map;1;0.0033197402954101562;2021-01-13 16:21:53;2021-01-13 16:29:47;f19787de9af94d8e9796833a6f31ee8b;private;
Portal de Datos Abiertos - DEPRECATED;CommunityMaps_EsriColombia;Portal de Datos Abiertos de Esri Colombia;;Web Mapping Application;350933;2.4805116653442383;2017-04-06 19:06:16;2020-12-15 19:43:58;a4db70a087d140c39aafb2db6aa24dc0;public;https://datosabiertos-esri-colombia.opendata.arcgis.com
Portal de Datos Abiertos - DEPRECATED;CommunityMaps_EsriColombia;Portal de Datos Abiertos de Esri Colombia - (Editable - Pruebas);;Hub Site Application;2804;0.020424842834472656;2018-02-15 14:44:41;2020-08-21 19:40:55;87885c66e03940db9267f0d689f2b898;public;https://datosabiertospruebas-esri-colombia.opendata.arcgis.com
Portal de Datos Abiertos - DEPRECATED;CommunityMaps_EsriColombia;Portal de Datos Abiertos de Esri Colombia (www);;Hub Site Application;33803;0.015391349792480469;2018-05-11 22:40:51;2019-03-04 14:45:21;02159917b0594ee5812cbe7b049110a7;private;https://www-datosabiertos-esri-colombia.opendata.arcgis.com
Portal de Datos Abiertos - DEPRECATED;CommunityMaps_EsriColombia;terms-and-conditions;;Hub Page;467;0.005681037902832031;2019-03-04 14:09:54;2019-10-01 16:46:34;2b6864d18b4546548f7ef19877dbeac5;public;https://opendata.arcgis.com/admin/
Portal de Datos Abiertos - DEPRECATED;CommunityMaps_EsriColombia;Portal de Datos Abiertos de Esri Colombia (Back Up);;Hub Site Application;113;0.01994037628173828;2019-03-04 14:52:46;2020-03-25 19:34:13;7af270eaf4f84e3e89a230e6daf75c3e;private;https://datosabiertos-backup-esri-colombia.opendata.arcgis.com
pruebas open data;CommunityMaps_EsriColombia;Cartas_navidad;;Feature Service;2;8.678436279296875e-05;2020-06-16 15:04:34;2020-06-16 15:04:35;757200f036db48c59d68ecaf6d8ed693;private;https://geoapps.esri.co/arcgis/rest/services/Cartas_navidad_2019/Cartas_navidad/MapServer/0
pruebas open data;CommunityMaps_EsriColombia;SERVICIOS_PUBLICOS_2005_MPIO_TEST;;Feature Service;6;9.059906005859375e-05;2020-11-26 22:09:48;2020-11-30 19:33:03;34dadd5c3f894e9fb2f939f648fb23ed;private;https://ags.esri.co/arcgis/rest/services/Tests/SERVICIOS_PUBLICOS_2005_MPIO_TEST/MapServer/1
SMP;CommunityMaps_EsriColombia;ArcGIS StreetMap Premium;;StoryMap;0;1.3888492584228516;2021-01-14 16:42:01;2021-01-14 17:01:48;0a81cb5a4c76478689936c80c2e312dc;private;
Story Map - Datos Abiertos;CommunityMaps_EsriColombia;Un dato, miles de soluciones;;Web Mapping Application;8182;1.691329002380371;2019-02-14 15:43:56;2019-07-02 15:50:27;e6470c79ffb244328c8dd01919200ae1;public;https://esri-colombia.maps.arcgis.com/apps/Cascade/index.html?appid=e6470c79ffb244328c8dd01919200ae1
Story Map - Datos Abiertos;CommunityMaps_EsriColombia;Departamentos de Colombia;;Web Map;1243;0.008011817932128906;2019-02-26 19:13:29;2019-06-06 15:39:51;4e3cd6dc478b4e77bf10e9e4de8af2ba;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Autocorrelación espacial de los candidatos con mayor votación - Alcaldía de Bogotá 2011;;Web Map;186;0.0009164810180664062;2015-09-08 21:58:56;2016-06-23 15:01:28;3487a7f9271f4b37b32af226b54e944c;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Autocorrelaciòn espacial de los candidatos con mayor votación de la Alcaldía de Bogotá 2011;;Map Service;119;0.00014972686767578125;2015-09-09 19:47:16;2016-06-23 14:13:40;3a92382a2b94412794d56a1f09679a5a;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Autocorrelacion_espacial_candidatos_mayor_votacion/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Ganador por estrato en cada localidad  votaciones - Alcaldía de Bogotá 2011;;Web Map;217;0.0010385513305664062;2015-09-09 20:22:47;2016-06-23 15:01:28;61c7063dbf5142688d111e7317490fa3;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Puestos_votaciones_Alcaldia_Bogota_2011;Puestos_Votaciones_Alcaldia_Bogota_2011.sd;Service Definition;18;0.08338642120361328;2015-09-09 20:56:25;2016-06-23 14:13:58;792d294262d94978986e7c883ea1d25a;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Porcentaje sufragantes por Localidad votación para la Alcaldía de Bogotá 2011;;Web Map;911;0.007052421569824219;2015-09-09 21:31:32;2016-06-23 15:01:28;d32e58fff6864c8ca690d98c11f39b22;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Puestos votaciones Alcaldía Bogotá 2011;Puestos_votaciones_Alcaldia_Bogota_2011;Feature Service;159;0.2734375;2015-09-09 21:48:59;2016-06-23 14:13:57;139dbd671e384e218747923ae75c44a3;public;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Puestos_votaciones_Alcaldia_Bogota_2011/FeatureServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Porcentaje sufragantes por Localidad votación para la Alcaldía de Bogotá 2011.;;Map Service;384;0.000141143798828125;2015-09-09 21:57:06;2016-06-23 14:13:57;f33506b9c4564b79a214fae3a2e40286;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Porcentaje_sufragantes_por_cada_Localidad/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Porcentaje sufragantes por Localidad votaciónes - Alcaldía de Bogotá 2011;;Web Mapping Application;380;0.0001392364501953125;2015-09-09 22:01:56;2016-06-23 15:01:29;316660d1ff0844a4906450819d8d3f91;public;https://esri-colombia.maps.arcgis.com/apps/SummaryViewer/index.html?appid=316660d1ff0844a4906450819d8d3f91
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;escudo_bogota;escudo_bogota.png;Image;388;0.025796890258789062;2015-09-09 22:14:53;2016-06-23 14:13:40;04e8559166844da4aa13ec3ee3107722;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Ganador por estrato en cada localidad de la votación para la Alcaldía de Bogotá 2011;;Map Service;133;0.0001373291015625;2015-09-09 22:45:19;2016-06-23 14:13:41;89bfa8431d4b49c29005108b22679f13;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Ganador_por_estrato_en_cada_localidad/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Partido político ganador votaciones - Alcaldía Municipios 2011;;Web Map;247;0.00128936767578125;2015-09-10 17:39:36;2016-06-23 15:01:28;a8b46581f344463a814fcf1fbd7d570b;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Partido político ganador-Votaciones Alcaldía Municipios  2011;;Map Service;205;0.000156402587890625;2015-09-10 17:54:33;2016-06-23 14:13:57;5cc64840e3d34f6284f3447f67ecc104;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Partido_pol%C3%ACtico_ganador_por_municipio_Alcaldia_2011/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Porcentaje sufragantes total y de votos en blanco - Alcaldía Capitales 2011;;Web Map;235;0.0010204315185546875;2015-09-10 21:40:25;2016-06-23 15:01:29;2d2d9d4dcb92482084e1b8b438728852;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Votaciones Alcaldía Capitales 2011;;Web Map;250;0.0009431838989257812;2015-09-10 22:39:39;2016-06-23 15:01:29;59d66c3c6c44469e85971b3982394cb3;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Colombia;Copy_of_Colombia.png;Image;48;0.2424144744873047;2015-09-11 16:27:32;2016-06-23 14:13:40;82c90a9f5b534b0aa9974eecbc5b4f3a;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;"Elecciones Locales de Colombia en mapas

30 de Octubre 2011";;Web Mapping Application;1795;0.01825237274169922;2015-09-11 16:31:31;2017-05-16 16:19:11;3ddaef607a4a405aaf8ecec04a6b8b59;public;https://esri-colombia.maps.arcgis.com/apps/MapJournal/index.html?appid=3ddaef607a4a405aaf8ecec04a6b8b59
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;prueba9;prueba9.PNG;Image;1487;0.09451484680175781;2015-09-11 19:13:23;2016-06-23 14:13:57;1f18b3dc213c419da546329dc95360f5;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;elecciones-en-2014;elecciones-en-2014.jpg;Image;1455;0.11610889434814453;2015-09-14 19:46:11;2016-06-23 14:13:40;f5fd28e8e746490c82729477db2be823;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;PARTIDOS;PARTIDOS.PNG;Image;1462;0.2728137969970703;2015-09-14 20:02:28;2016-06-23 14:13:57;cd652a55cd4d4a588c605177ea322afa;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Votaciones Alcaldía Atípicas 2011- % Diferencia votos ganadores;;Web Map;274;0.000766754150390625;2015-09-14 20:22:56;2016-06-23 14:13:58;1780299003a54a8d980c989b5db95c5b;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;sumarize;sumarize.PNG;Image;56;0.0083770751953125;2015-09-14 20:27:27;2016-06-23 14:13:58;a6d52ce9e8a54feeb33dcabcba9eb20e;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;torta;torta.PNG;Image;1437;0.08709335327148438;2015-09-14 20:49:25;2016-06-23 14:13:58;210eef28ea944b828b16b7b84465feda;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;SUFRAGANTES-POTENCIAL;SUFRAGANTES-POTENCIAL.PNG;Image;66;0.01571178436279297;2015-09-14 21:53:06;2016-06-23 14:13:58;3fd9c880b4304c4f8a0300fd843329a1;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Enrique peñalosa - petro;Enrique_peñalosa_-_petro.PNG;Image;1431;0.5569829940795898;2015-09-14 22:06:32;2016-06-23 14:13:40;5f5e15fc2e404085a6d48ca41e850097;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;diagrama;diagrama.PNG;Image;1429;0.07648944854736328;2015-09-14 22:30:23;2016-06-23 14:13:40;ed4f68a868cf42418fa4d6d2d14a0d6d;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;personas votando;personas_votando.jpg;Image;36;0.016506195068359375;2015-09-15 12:54:36;2016-06-23 14:13:57;bc2a9976f13d4190a9af08e730bf7f0a;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;voto;voto.jpg;Image;1410;0.025297164916992188;2015-09-15 12:58:45;2016-06-23 14:13:58;8b6c32ae3ebd436daa994ec8594d52a2;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Votaciones Alcaldía Atípicas 2011- % Diferencia Sufragantes;;Web Map;260;0.0048503875732421875;2015-09-15 13:00:58;2016-06-23 14:13:58;c8b3d6e9020b4fdda0f40ec3428e3a36;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;*;;Map Service;137;0.00013446807861328125;2015-09-15 13:40:41;2016-06-23 14:13:39;dde668a8d78b4630806c26791a60bd8a;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Votaciones_Alcaldia_Capitales_2011/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;**;;Map Service;124;0.00014591217041015625;2015-09-15 13:56:58;2016-06-23 14:13:40;4c5d7e38232641e7a4a16721dca599af;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Porcentaje_Sufragantes_Alcaldia_Capitales_2011/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Ganadores;;Map Service;211;0.000141143798828125;2015-09-15 14:09:18;2016-06-23 14:13:41;add01645a6f94555b7fff1f57a7fdb28;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Votaciones_Alcaldia_Atipicas_2011_Ganador/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Sufragantes;;Map Service;211;0.00014972686767578125;2015-09-15 14:19:00;2016-06-23 14:13:57;818b38a6f28546be822ad42096f295a8;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Votaciones_Alcald%C3%ADa_Atipicas_2011_Sufragantes/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Votaciones Atípicas Alcaldía - 2011;;Web Mapping Application;216;0.0001392364501953125;2015-09-15 14:50:51;2016-06-23 15:01:29;eb260b2c2b7043eb8e5b37dfd316a997;public;https://esri-colombia.maps.arcgis.com/apps/StorytellingSwipe/index.html?appid=eb260b2c2b7043eb8e5b37dfd316a997
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Barras;Barras.PNG;Image;50;0.015332221984863281;2015-09-15 14:54:41;2016-06-23 14:13:40;49141fc0ae004aac8de34ede725761bc;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Barras2;Barras2.PNG;Image;1403;0.0152587890625;2015-09-15 14:57:00;2016-06-23 14:13:40;de16e9b49507403a966339f20a22fd52;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;vote;vote.PNG;Image;28;0.1938304901123047;2015-09-15 21:37:13;2016-06-23 14:13:58;168c851249c84891ac90fe891508353d;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;bandera;bandera.jpg;Image;29;0.07017230987548828;2015-09-16 14:49:11;2016-06-23 14:13:40;8a6ceae00d1a455b8c8a09b4e6b929d1;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;corazon;corazon.jpg;Image;53;0.1825094223022461;2015-09-16 14:50:15;2016-06-23 14:13:40;313b4bb995a04eb7b14416e78209a669;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;signo;signo.PNG;Image;56;0.03804492950439453;2015-09-16 15:01:44;2016-06-23 14:13:57;99e71b8265d34848ae53a42a064f6b6f;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;fila;fila.png;Image;1400;0.25833892822265625;2015-09-16 15:08:14;2016-06-23 14:13:41;a9f6a40083784b92a4c560b5f0248e23;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Ganador;;Map Service;300;0.0001354217529296875;2015-09-16 16:10:37;2016-06-23 14:13:41;2b4f0bd63a914df9b7e053928aa44739;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Votaciones_Gobernacion_2011_Ganador/MapServer
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Partido político ganador votaciones Gobernación  2011;;Web Map;323;0.004839897155761719;2015-09-16 16:13:57;2016-06-23 14:13:41;a291219a0d5b441ab617ed1829b577fe;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Partido político segundo puesto votaciones Gobernación 2011;;Web Map;323;0.000682830810546875;2015-09-16 16:17:15;2016-06-23 14:13:57;bd40ea27f41b428bba5f213997926078;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Elecciones Gobernación  2011;;Web Mapping Application;290;0.0001392364501953125;2015-09-16 16:43:48;2016-06-23 15:01:28;53c71c626ed1425da480019eacb5502a;public;https://esri-colombia.maps.arcgis.com/apps/StorytellingSwipe/index.html?appid=53c71c626ed1425da480019eacb5502a
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Leyenda2;Leyenda2.PNG;Image;53;0.0029649734497070312;2015-09-16 19:55:03;2016-06-23 14:13:41;96c3b580f04f418fb915a32ed7caf4f9;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;leyenda3;leyenda3.PNG;Image;48;0.008437156677246094;2015-09-16 20:38:14;2016-06-23 14:13:41;c47ca87f492e49f4ac8ddca6dc66374b;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;leyenda4;leyenda4.PNG;Image;1406;0.036563873291015625;2015-09-16 20:41:38;2016-06-23 14:13:41;4556909a762a4492a931044b36bc33af;public;
Votaciones 2011 - Community Maps;CommunityMaps_EsriColombia;Primer y Segundo Puesto;;Map Service;209;0.00014209747314453125;2015-09-18 21:16:59;2016-06-23 14:13:57;b96dd78dbea341589abc638c3146fea0;public;http://arcgis-esrico103-624953939.us-east-1.elb.amazonaws.com/arcgis/rest/services/DatosAbiertos/Votaciones_Gobernacion_2011_Segundo_Puesto/MapServer
